frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
1663,1742.0,[568.4590454101562 794.4002685546875 654.9256591796875 828.796630859375],[568.4590454101562 794.4002685546875 654.9256591796875 828.796630859375],0.5949721336364746,CE61LYL,0.2661263158444085
1665,1742.0,[566.4560546875 799.366455078125 653.1864013671875 836.6141357421875],[566.4560546875 799.366455078125 653.1864013671875 836.6141357421875],0.6446971893310547,CE61LYL,0.4126487493248603
1667,1742.0,[562.7675170898438 802.9527587890625 647.3748779296875 842.494140625],[562.7675170898438 802.9527587890625 647.3748779296875 842.494140625],0.5811410546302795,CE51MYL,0.10195149177703258
1670,1742.0,[561.1685180664062 809.0850830078125 645.7094116210938 849.0836181640625],[561.1685180664062 809.0850830078125 645.7094116210938 849.0836181640625],0.5497055649757385,CE61MYL,0.4866545599149003
1671,1742.0,[558.61474609375 813.2510986328125 641.741943359375 850.9261474609375],[558.61474609375 813.2510986328125 641.741943359375 850.9261474609375],0.562785804271698,CE51WYL,0.2655188485515135
1673,1742.0,[553.6818237304688 818.8970947265625 637.7301635742188 854.1646728515625],[553.6818237304688 818.8970947265625 637.7301635742188 854.1646728515625],0.6242892742156982,CE61WYL,0.09493263978402122
1674,1742.0,[555.44677734375 820.80810546875 640.3134155273438 855.8524169921875],[555.44677734375 820.80810546875 640.3134155273438 855.8524169921875],0.6527657508850098,CE61CYL,0.1246868546185357
1676,1742.0,[554.35107421875 827.8238525390625 637.4613647460938 864.82763671875],[554.35107421875 827.8238525390625 637.4613647460938 864.82763671875],0.6108666658401489,CE61WYL,0.1048090781394016
1677,1742.0,[556.1519775390625 829.0771484375 640.4627685546875 868.7447509765625],[556.1519775390625 829.0771484375 640.4627685546875 868.7447509765625],0.5904505848884583,CE61MYL,0.2680065099027921
1678,1742.0,[556.992431640625 830.814697265625 631.69580078125 869.80810546875],[556.992431640625 830.814697265625 631.69580078125 869.80810546875],0.5163958668708801,CE61WYL,0.606894366748801
1679,1742.0,[551.8434448242188 832.1075439453125 629.455810546875 872.51171875],[551.8434448242188 832.1075439453125 629.455810546875 872.51171875],0.5355232954025269,CE61LYL,0.20758983778642598
1682,1742.0,[545.2032470703125 842.0872192382812 639.36865234375 875.8822631835938],[545.2032470703125 842.0872192382812 639.36865234375 875.8822631835938],0.5891022086143494,CE61OYL,0.18380241263316863
1683,1742.0,[545.71728515625 844.39599609375 633.6304321289062 878.9256591796875],[545.71728515625 844.39599609375 633.6304321289062 878.9256591796875],0.6346777081489563,CE61OYL,0.35742757398955033
1685,1742.0,[546.760009765625 846.9158935546875 637.5382690429688 887.063232421875],[546.760009765625 846.9158935546875 637.5382690429688 887.063232421875],0.6747244000434875,CE61NYC,0.18751596558678518
1686,1742.0,[546.075439453125 850.3902587890625 633.487060546875 890.14990234375],[546.075439453125 850.3902587890625 633.487060546875 890.14990234375],0.6128228902816772,CE61CYL,0.4576023768567443
1687,1742.0,[547.354736328125 851.96630859375 629.9248046875 891.8909912109375],[547.354736328125 851.96630859375 629.9248046875 891.8909912109375],0.6160922050476074,CE61LYL,0.5726864869046867
1688,1742.0,[542.6258544921875 853.8942260742188 633.2509765625 895.2427368164062],[542.6258544921875 853.8942260742188 633.2509765625 895.2427368164062],0.5684359073638916,CE61LYL,0.3045898371735327
1693,1742.0,[536.6727905273438 866.1520385742188 624.29833984375 903.1034545898438],[536.6727905273438 866.1520385742188 624.29833984375 903.1034545898438],0.6004120111465454,CE61UYL,0.3867766236359878
1694,1742.0,[532.0948486328125 870.63330078125 627.6761474609375 910.507080078125],[532.0948486328125 870.63330078125 627.6761474609375 910.507080078125],0.6377466320991516,CE61LYL,0.330173582532666
1695,1742.0,[531.2562255859375 873.4573974609375 624.8702392578125 913.5040283203125],[531.2562255859375 873.4573974609375 624.8702392578125 913.5040283203125],0.5926414728164673,CE61CYL,0.1161365573896708
1696,1742.0,[533.235595703125 875.1015014648438 613.7593994140625 915.66650390625],[533.235595703125 875.1015014648438 613.7593994140625 915.66650390625],0.6138753294944763,CE61LYL,0.6769446870528044
1697,1742.0,[534.7684326171875 877.2061157226562 615.9398193359375 916.1837768554688],[534.7684326171875 877.2061157226562 615.9398193359375 916.1837768554688],0.6144149899482727,CE61NYL,0.38861283512554795
1698,1742.0,[529.2898559570312 878.0608520507812 619.8564453125 921.0507202148438],[529.2898559570312 878.0608520507812 619.8564453125 921.0507202148438],0.6173971891403198,CE61CYL,0.24743542449385267
1699,1742.0,[531.1619873046875 880.8177490234375 622.7188720703125 923.2178955078125],[531.1619873046875 880.8177490234375 622.7188720703125 923.2178955078125],0.5733934640884399,CE61WYL,0.7704323003077375
1700,1742.0,[526.5902709960938 888.89453125 621.944091796875 923.8701171875],[526.5902709960938 888.89453125 621.944091796875 923.8701171875],0.47759509086608887,CE61CYL,0.4494173016550494
1701,1742.0,[529.4388427734375 890.2157592773438 619.5477905273438 925.9352416992188],[529.4388427734375 890.2157592773438 619.5477905273438 925.9352416992188],0.6506812572479248,CE61CYL,0.2905312880862713
1703,1742.0,[521.094482421875 896.6912841796875 619.2332153320312 936.221923828125],[521.094482421875 896.6912841796875 619.2332153320312 936.221923828125],0.6402950286865234,CE61WYL,0.283638440617277
1705,1742.0,[522.428955078125 899.4937744140625 618.686767578125 941.270751953125],[522.428955078125 899.4937744140625 618.686767578125 941.270751953125],0.6363257765769958,CE61WYL,0.5113606488726293
1706,1742.0,[523.9429931640625 899.8489990234375 615.1943359375 941.7373046875],[523.9429931640625 899.8489990234375 615.1943359375 941.7373046875],0.6212008595466614,CE61MYL,0.7867299455593671
1708,1742.0,[522.25244140625 904.0196533203125 613.4964599609375 947.252685546875],[522.25244140625 904.0196533203125 613.4964599609375 947.252685546875],0.600123405456543,CE61UYL,0.49058076955454744
1710,1742.0,[518.7364501953125 912.8311157226562 615.0464477539062 951.2444458007812],[518.7364501953125 912.8311157226562 615.0464477539062 951.2444458007812],0.6439769864082336,CE61OYL,0.04424755342772244
1711,1742.0,[514.672119140625 915.5663452148438 614.4907836914062 953.7916259765625],[514.672119140625 915.5663452148438 614.4907836914062 953.7916259765625],0.644392728805542,CE51UYL,0.4458687384417772
1712,1742.0,[518.639892578125 919.7008666992188 611.671630859375 960.7908325195312],[518.639892578125 919.7008666992188 611.671630859375 960.7908325195312],0.623404860496521,CE61WYZ,0.1360996481079332
1713,1742.0,[519.2406005859375 923.889404296875 607.3289794921875 964.614990234375],[519.2406005859375 923.889404296875 607.3289794921875 964.614990234375],0.6166666746139526,CE61CYL,0.4594832299677224
1714,1742.0,[512.2569580078125 923.3306884765625 606.9622192382812 965.3699951171875],[512.2569580078125 923.3306884765625 606.9622192382812 965.3699951171875],0.603851318359375,CE61JYL,0.30206096537770666
1715,1742.0,[509.6891784667969 924.683837890625 607.7412109375 967.8304443359375],[509.6891784667969 924.683837890625 607.7412109375 967.8304443359375],0.6062878966331482,CE61LYL,0.12333873325309193
1716,1742.0,[506.0265197753906 926.7442016601562 602.39697265625 970.0988159179688],[506.0265197753906 926.7442016601562 602.39697265625 970.0988159179688],0.5567712187767029,CE61LYL,0.547825244772665
1717,1742.0,[505.1999816894531 931.5488891601562 604.686279296875 972.6333618164062],[505.1999816894531 931.5488891601562 604.686279296875 972.6333618164062],0.5624158978462219,CE61CYL,0.12132922816571018
1718,1742.0,[508.1619873046875 934.4588012695312 605.8575439453125 974.5208129882812],[508.1619873046875 934.4588012695312 605.8575439453125 974.5208129882812],0.5772717595100403,CE61MYL,0.27083598836234046
1719,1742.0,[504.1346435546875 937.5247192382812 602.0404663085938 978.9351196289062],[504.1346435546875 937.5247192382812 602.0404663085938 978.9351196289062],0.6307851076126099,CE61MYL,0.42730254270548806
1720,1742.0,[504.5005187988281 941.5446166992188 604.3052978515625 981.9241333007812],[504.5005187988281 941.5446166992188 604.3052978515625 981.9241333007812],0.641518235206604,CE61NYL,0.3295113606558391
1721,1742.0,[499.5193176269531 943.4371337890625 594.3875732421875 986.2374267578125],[499.5193176269531 943.4371337890625 594.3875732421875 986.2374267578125],0.6352361440658569,CE61MYL,0.3115264573194037
1723,1742.0,[504.08502197265625 949.2442016601562 598.9246826171875 992.3450317382812],[504.08502197265625 949.2442016601562 598.9246826171875 992.3450317382812],0.6240442991256714,CE61WYL,0.2650362213216883
1724,1742.0,[498.02996826171875 950.9119262695312 599.857666015625 995.4223022460938],[498.02996826171875 950.9119262695312 599.857666015625 995.4223022460938],0.6225077509880066,CE61WYL,0.07823515642959232
1725,1742.0,[495.56744384765625 951.2850952148438 596.1483154296875 997.5503540039062],[495.56744384765625 951.2850952148438 596.1483154296875 997.5503540039062],0.5904337167739868,CE61WYL,0.27099835092605934
1726,1742.0,[492.1904296875 957.8289794921875 592.1083984375 999.2503662109375],[492.1904296875 957.8289794921875 592.1083984375 999.2503662109375],0.6090627312660217,CE61LYL,0.2881964473530505
1727,1742.0,[493.05157470703125 959.448486328125 591.61962890625 1001.65283203125],[493.05157470703125 959.448486328125 591.61962890625 1001.65283203125],0.6303839087486267,CE61LYL,0.46617335868021625
1728,1742.0,[493.13543701171875 966.076904296875 590.4058227539062 1005.448974609375],[493.13543701171875 966.076904296875 590.4058227539062 1005.448974609375],0.6316417455673218,CE61CYL,0.18652617743808203
1729,1742.0,[496.9679260253906 966.6355590820312 591.4561767578125 1009.188720703125],[496.9679260253906 966.6355590820312 591.4561767578125 1009.188720703125],0.6279072761535645,CE61LYL,0.38949470263380737
1731,1742.0,[491.3907165527344 972.9721069335938 586.854736328125 1016.1015014648438],[491.3907165527344 972.9721069335938 586.854736328125 1016.1015014648438],0.6204286217689514,CE61MYL,0.39137249751289355
1734,1742.0,[486.1000671386719 983.859130859375 584.087890625 1023.9483642578125],[486.1000671386719 983.859130859375 584.087890625 1023.9483642578125],0.6158865094184875,CE61MYL,0.3043129391953523
1735,1742.0,[487.66204833984375 985.7852783203125 587.5213623046875 1027.44091796875],[487.66204833984375 985.7852783203125 587.5213623046875 1027.44091796875],0.6139411330223083,CE61MYL,0.721512048586778
1736,1742.0,[482.39190673828125 987.5574951171875 586.210693359375 1030.820556640625],[482.39190673828125 987.5574951171875 586.210693359375 1030.820556640625],0.6223860383033752,CE61NYL,0.1874486835813406
1737,1742.0,[480.42352294921875 991.4533081054688 589.657470703125 1040.05712890625],[480.42352294921875 991.4533081054688 589.657470703125 1040.05712890625],0.635168194770813,CE51WYL,0.1265997125794735
1738,1742.0,[480.7533874511719 993.6182861328125 580.5235595703125 1039.748779296875],[480.7533874511719 993.6182861328125 580.5235595703125 1039.748779296875],0.6170254945755005,CE61LYL,0.13547825818813905
1738,1665.0,[1202.4288330078125 609.9910888671875 1274.8814697265625 649.719482421875],[1202.4288330078125 609.9910888671875 1274.8814697265625 649.719482421875],0.5590791702270508,SO56DYP,0.26062606806438565
1739,1742.0,[481.2115173339844 995.1161499023438 588.5176391601562 1043.09375],[481.2115173339844 995.1161499023438 588.5176391601562 1043.09375],0.6264482140541077,CE61WYL,0.15257783987855694
1740,1742.0,[476.6796875 999.2940673828125 584.5523681640625 1045.970947265625],[476.6796875 999.2940673828125 584.5523681640625 1045.970947265625],0.6251726746559143,CE61MYL,0.3627834345080494
1741,1742.0,[473.10498046875 1002.0625 580.2207641601562 1047.6356201171875],[473.10498046875 1002.0625 580.2207641601562 1047.6356201171875],0.5991178154945374,CE61LYL,0.29692340212646984
1743,1742.0,[469.8382568359375 1008.7364501953125 583.5867309570312 1056.48291015625],[469.8382568359375 1008.7364501953125 583.5867309570312 1056.48291015625],0.6506982445716858,CE61MYL,0.3042563390699857
1743,1665.0,[1204.595703125 613.7073974609375 1273.199462890625 656.8599853515625],[1204.595703125 613.7073974609375 1273.199462890625 656.8599853515625],0.5377272963523865,JO56DIP,0.11399709024134182
1744,1742.0,[468.7076110839844 1013.4932861328125 582.1554565429688 1059.62060546875],[468.7076110839844 1013.4932861328125 582.1554565429688 1059.62060546875],0.633142352104187,CE61WYL,0.5448551413055385
1745,1742.0,[467.4152526855469 1015.9185791015625 583.583984375 1064.9073486328125],[467.4152526855469 1015.9185791015625 583.583984375 1064.9073486328125],0.6234261393547058,CE61WYL,0.374790641894168
1746,1742.0,[467.37139892578125 1019.1564331054688 579.12744140625 1067.143310546875],[467.37139892578125 1019.1564331054688 579.12744140625 1067.143310546875],0.644782543182373,CE61LYL,0.11266930624236554
1746,1665.0,[1206.89599609375 620.3203125 1279.856201171875 658.7244873046875],[1206.89599609375 620.3203125 1279.856201171875 658.7244873046875],0.44294318556785583,JO56DFP,0.1012262913609046
1747,1742.0,[465.95068359375 1019.7574462890625 576.98095703125 1067.8658447265625],[465.95068359375 1019.7574462890625 576.98095703125 1067.8658447265625],0.6658493280410767,CE61WYL,0.6110952782102358
1747,1665.0,[1206.8792724609375 620.1890869140625 1279.814208984375 659.896728515625],[1206.8792724609375 620.1890869140625 1279.814208984375 659.896728515625],0.4720022976398468,JO56DFF,0.24196185484548224
1752,1665.0,[1211.132080078125 629.0732421875 1280.9652099609375 671.8255615234375],[1211.132080078125 629.0732421875 1280.9652099609375 671.8255615234375],0.531627357006073,SO56DJP,0.06588256118163534
1754,1665.0,[1209.5379638671875 625.4078979492188 1279.9068603515625 672.4171142578125],[1209.5379638671875 625.4078979492188 1279.9068603515625 672.4171142578125],0.5556777715682983,LC56OTP,0.1591553221171014
1758,1665.0,[1210.260986328125 636.2119140625 1285.805908203125 679.50341796875],[1210.260986328125 636.2119140625 1285.805908203125 679.50341796875],0.5278763771057129,SO56DYP,0.5868807933577802
1759,1665.0,[1211.45458984375 637.850341796875 1286.645263671875 680.70068359375],[1211.45458984375 637.850341796875 1286.645263671875 680.70068359375],0.5215125679969788,JO56DYP,0.6762389752807557
1760,1665.0,[1211.18359375 639.2171630859375 1287.466552734375 681.1858520507812],[1211.18359375 639.2171630859375 1287.466552734375 681.1858520507812],0.5300965905189514,JO56DMP,0.06772980634390156
1761,1665.0,[1211.229248046875 640.1312255859375 1287.1396484375 683.1318969726562],[1211.229248046875 640.1312255859375 1287.1396484375 683.1318969726562],0.5476716160774231,SC56DYP,0.08328052763035332
1764,1665.0,[1207.2744140625 637.6075439453125 1289.8623046875 685.8668823242188],[1207.2744140625 637.6075439453125 1289.8623046875 685.8668823242188],0.5399659276008606,SC56DIP,0.049898201232376815
1767,1665.0,[1214.033447265625 650.5789794921875 1287.2685546875 693.929931640625],[1214.033447265625 650.5789794921875 1287.2685546875 693.929931640625],0.5370420813560486,SL56DIP,0.13104665981186225
1769,1665.0,[1213.831787109375 651.4071044921875 1288.509765625 695.5392456054688],[1213.831787109375 651.4071044921875 1288.509765625 695.5392456054688],0.5370916724205017,SO56OFP,0.053530920389534484
1775,1665.0,[1209.727294921875 662.3731689453125 1290.0545654296875 703.2625732421875],[1209.727294921875 662.3731689453125 1290.0545654296875 703.2625732421875],0.5637282133102417,JO56DYP,0.22413832398645422
1778,1665.0,[1214.5367431640625 659.8794555664062 1292.070556640625 706.050048828125],[1214.5367431640625 659.8794555664062 1292.070556640625 706.050048828125],0.5725008249282837,EC56DYP,0.1662273866455836
1779,1665.0,[1210.086669921875 660.2293701171875 1289.458984375 707.3113403320312],[1210.086669921875 660.2293701171875 1289.458984375 707.3113403320312],0.544400691986084,SC56DYP,0.7551009374406047
1790,1665.0,[1213.996337890625 680.6041259765625 1291.9998779296875 724.6404418945312],[1213.996337890625 680.6041259765625 1291.9998779296875 724.6404418945312],0.5588372945785522,ST56DYP,0.19995080308524488
1792,1665.0,[1212.97998046875 685.618896484375 1291.6329345703125 726.402587890625],[1212.97998046875 685.618896484375 1291.6329345703125 726.402587890625],0.5566344857215881,YC56DYP,0.46486621202145667
1794,1665.0,[1215.6837158203125 685.3868408203125 1295.613037109375 730.6226806640625],[1215.6837158203125 685.3868408203125 1295.613037109375 730.6226806640625],0.5737854838371277,SC56OYP,0.21090910410133284
